slug,title,date_published,site,keyword,position,impressions,clicks,ctr,pageviews,unique_visitors,bounce_rate,avg_session_duration,pages_per_session,email_signups,affiliate_clicks,affiliate_conversions,revenue,word_count,reading_time_minutes,grade_score,revenue_per_pageview,conversion_rate,value_score,last_updated
article-13,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1016,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340173
article-14,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,873,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340188
article-15,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,928,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340202
article-16,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,868,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340216
article-17,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,908,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340230
article-18,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,975,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340244
article-19,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,908,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340288
article-2,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,914,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340305
article-20,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,831,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340320
article-21,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,961,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340334
article-22,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,969,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340346
article-23,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,962,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340361
article-24,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,936,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340375
article-25,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,881,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340390
article-26,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,825,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340404
article-27,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,917,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340419
article-28,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,882,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340434
article-29,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,905,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340449
article-3,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,950,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340464
article-30,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,991,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340479
article-31,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,951,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340494
article-32,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,939,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340509
article-33,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,879,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340532
article-34,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1003,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340548
article-35,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,902,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340562
article-36,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,952,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340578
article-37,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,817,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340592
article-38,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,981,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340607
article-39,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,772,3,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340629
article-4,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,956,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340644
article-40,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,868,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340660
article-41,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,983,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340675
article-42,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,868,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340689
article-43,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1006,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340704
article-44,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,912,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340719
article-45,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,822,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340733
article-46,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,906,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340747
article-47,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,908,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340765
article-48,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,918,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340779
article-49,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,950,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340805
article-5,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,847,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340822
article-50,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,824,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340836
article-51,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,882,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340850
article-52,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,914,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340864
article-53,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,928,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340878
article-54,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,850,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340892
article-55,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,857,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340906
article-56,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,859,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340920
article-57,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,964,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340933
article-58,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,962,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340947
article-59,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,950,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340961
article-6,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,893,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340976
article-60,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,937,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.340988
article-61,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,938,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341149
article-62,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,959,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341170
article-63,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,990,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341187
article-64,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,986,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341220
article-65,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,862,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341238
article-66,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,943,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341255
article-67,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,999,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341361
article-68,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1050,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341379
article-69,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,842,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341396
article-7,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,914,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341411
article-70,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,991,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341426
article-71,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,997,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341442
article-72,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,967,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341457
article-73,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,878,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341473
article-74,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,960,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341489
article-75,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1004,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341504
article-77,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1006,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341519
article-78,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,938,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341536
article-79,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,888,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341551
article-8,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,1011,5,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341566
article-80,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,904,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.341580
article-9,Untitled,2026-03-05,quant,,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,888,4,0.0,0.0,0.0,0.0,2026-03-05T16:11:37.358021
